timestamp,funding_rate
1774054800008,-0.00259428
1774058400002,-0.00239436
1774062000000,-0.00191856
1774065600002,-0.00170682
1774069200001,-0.00168815
1774072800001,-0.00162825
1774076400000,-0.00168781
1774080000000,-0.00170163
1774083600001,-0.00161252
1774087200002,-0.00166521
1774090800003,-0.00163225
1774094400003,-0.00171368
1774098000000,-0.00163244
1774101600007,-0.00148141
1774105200000,-0.00132037
1774108800014,-0.00121621
1774112400001,-0.00128294
1774116000000,-0.00118377
1774119600003,-0.00115575
1774123200000,-0.00121463
1774126800003,-0.00100582
1774130400000,-0.00106165
1774134000000,-0.00143926
1774137600012,-0.00166637
1774141200007,-0.00137915
1774144800009,-0.00107899
1774148400000,-0.00110394
1774152000003,-0.00110407
1774155600002,-0.00103966
1774159200000,-0.00105812
1774162800000,-0.00127812
1774166400007,-0.00201088
1774170000001,-0.00298919
1774173600000,-0.0033648
1774177200000,-0.00372624
1774180800000,-0.00498274
1774184400015,-0.00434112
1774188000000,-0.00268331
1774191600000,-0.00229312
1774195200002,-0.00174199
1774198800005,-0.00198077
1774202400008,-0.00171771
1774206000002,-0.00168509
1774209600000,-0.00168369
1774213200000,-0.00177967
1774216800010,-0.00181463
1774220400000,-0.00177604
1774224000000,-0.00212883
1774227600001,-0.00430814
1774231200000,-0.00574831
1774234800000,-0.00467917
1774238400000,-0.00299863
1774242000000,-0.00169289
1774245600012,-0.00151691
1774249200000,-0.0012677
1774252800003,-0.00129653
1774256400002,-0.00128536
1774260000003,-0.00165756
1774263600007,-0.00181208
1774267200000,-0.00155795
1774270800002,-0.00140426
1774274400004,-0.00128423
1774278000002,-0.00139938
1774281600002,-0.00144501
1774285200000,-0.0015393
1774288800000,-0.00156413
1774292400010,-0.00196257
1774296000000,-0.00204782
1774299600001,-0.00234075
1774303200001,-0.00258314
1774306800000,-0.00306147
1774310400000,-0.00411409
1774314000013,-0.00475723
1774317600003,-0.00310371
1774321200000,-0.00159067
1774324800001,-0.00150983
1774328400003,-0.00136108
1774332000022,-0.00137468
1774335600001,-0.00129988
1774339200000,-0.00120602
1774342800003,-0.0008675
1774346400000,-0.0006817
1774350000000,-0.0008451
1774353600000,-0.00137466
1774357200000,-0.00139128
1774360800000,-0.0013144
1774364400000,-0.00165617
1774368000003,-0.00174594
1774371600000,-0.00192847
1774375200001,-0.00205726
1774378800010,-0.00184446
1774382400000,-0.00193899
1774386000002,-0.00215088
1774389600002,-0.00243044
1774393200000,-0.00293735
1774396800000,-0.00388167
1774400400001,-0.00329123
1774404000000,-0.00279118
1774407600010,-0.00233798
1774411200000,-0.00221756
1774414800000,-0.00223886
1774418400001,-0.00251992
1774422000000,-0.00278084
1774425600000,-0.00301086
1774429200001,-0.00307866
1774432800001,-0.00313854
1774436400010,-0.00311376
1774440000005,-0.00318068
1774443600004,-0.00353913
1774447200006,-0.0038145
1774450800000,-0.00249985
1774454400013,-0.002365
1774458000001,-0.00268149
1774461600000,-0.00248758
1774465200000,-0.00228473
1774468800001,-0.00220085
1774472400000,-0.0021864
1774476000011,-0.00255243
1774479600005,-0.00260548
1774483200001,-0.00273578
1774486800006,-0.00270925
1774490400001,-0.00242936
1774494000000,-0.00215852
1774497600002,-0.00222861
1774501200000,-0.00235978
1774504800008,-0.00227605
1774508400003,-0.0020539
1774512000001,-0.00169758
1774515600001,-0.00169655
1774519200000,-0.00164411
1774522800003,-0.00119583
1774526400000,-0.00125478
1774530000000,-0.00193521
1774533600001,-0.00206928
1774537200000,-0.00206516
1774540800000,-0.00166415
1774544400000,-0.00154188
1774548000000,-0.00176509
1774551600000,-0.00205872
1774555200003,-0.00182504
1774558800000,-0.00192531
1774562400000,-0.00236142
1774566000000,-0.00295209
1774569600006,-0.00332757
1774573200002,-0.00241215
1774576800000,-0.00207763
1774580400000,-0.00250633
1774584000001,-0.00183375
1774587600007,-0.00169727
1774591200009,-0.00159246
1774594800003,-0.00150972
1774598400000,-0.00161229
1774602000000,-0.00162209
1774605600000,-0.0017925
1774609200006,-0.00170608
1774612800002,-0.00163269
1774616400000,-0.00165311
1774620000000,-0.00202206
1774623600000,-0.00234414
1774627200000,-0.00197823
1774630800001,-0.00227346
1774634400003,-0.00225443
1774638000002,-0.00227178
1774641600000,-0.0023196
1774645200000,-0.00211746
1774648800006,-0.00200835
1774652400000,-0.00221631
1774656000005,-0.00225667
1774659600003,-0.00242223
1774663200003,-0.00213298
1774666800013,-0.00153164
1774670400003,-0.00107797
1774674000005,-0.00084555
1774677600000,-0.0009086
1774681200008,-0.00117364
1774684800005,-0.00156269
1774688400005,-0.0018088
1774692000000,-0.00174118
1774695600000,-0.00151879
1774699200006,-0.00148171
1774702800000,-0.00142301
1774706400000,-0.00139866
1774710000000,-0.00151479
1774713600000,-0.00167228
1774717200000,-0.00226297
1774720800000,-0.00179771
1774724400000,-0.00127906
1774728000003,-0.00110596
1774731600000,-0.00086709
1774735200006,-0.00073893
1774738800014,-0.00073397
1774742400003,-0.00079087
1774746000000,-0.00078755
1774749600002,-0.00071735
1774753200000,-0.00069275
1774756800000,-0.00067947
1774760400000,-0.00077119
1774764000000,-0.00203921
1774767600014,-0.00231409
1774771200001,-0.0016832
