timestamp,open,high,low,close,volume,taker_buy_vol,taker_sell_vol,num_trades
1773423000000,234.51,235.68,233.62,233.78,12646.193,5782.732,6863.460999999999,20751
1773423900000,233.77,234.46,231.68,234.37,15392.554,8349.411,7043.143,27391
1773424800000,234.37,234.4,231.14,232.4,8343.145,3751.653,4591.492,19259
1773425700000,232.4,232.97,230.36,232.28,11793.193,4949.66,6843.532999999999,20779
1773426600000,232.28,232.74,231.01,231.6,8078.477,4236.921,3841.5559999999996,13500
1773427500000,231.59,232.37,231.03,231.85,5039.242,2312.333,2726.909,9190
1773428400000,231.84,231.92,230.59,231.73,7935.506,3529.052,4406.454,13896
1773429300000,231.73,233.1,230.78,231.04,7738.201,4383.448,3354.7529999999997,11700
1773430200000,231.05,231.65,229.25,229.84,6264.56,2412.578,3851.9820000000004,11585
1773431100000,229.84,231.0,229.3,229.5,6562.843,2676.022,3886.821,12762
1773432000000,229.49,231.46,228.07,231.46,12191.671,7289.746,4901.925,17091
1773432900000,231.38,232.31,230.85,231.39,6210.763,3322.904,2887.859,12107
1773433800000,231.38,232.22,230.75,232.19,3490.216,1777.969,1712.2469999999998,8662
1773434700000,232.18,234.98,231.63,234.89,9528.738,5960.021,3568.7169999999996,15787
1773435600000,234.89,235.94,233.91,234.43,9928.083,5411.084,4516.999000000001,16979
1773436500000,234.44,234.93,231.94,232.24,7420.257,2714.975,4705.281999999999,11380
1773437400000,232.24,232.61,230.44,231.9,6939.292,3367.972,3571.32,9141
1773438300000,231.9,233.29,231.71,232.55,7846.448,4495.065,3351.3830000000007,11561
1773439200000,232.55,233.0,230.28,232.26,10016.096,5079.985,4936.111,15516
1773440100000,232.26,232.47,229.87,230.47,6936.321,2999.327,3936.9939999999997,14387
1773441000000,230.46,232.73,229.51,232.64,6797.679,3416.234,3381.445,14517
1773441900000,232.63,233.71,232.24,233.14,4615.834,2395.236,2220.598,10948
1773442800000,233.14,234.89,232.86,234.17,7732.524,4498.51,3234.014,16505
1773443700000,234.16,239.33,233.8,238.34,20657.729,11898.983,8758.746,33150
1773444600000,238.34,238.71,237.0,237.26,9995.897,4602.479,5393.418000000001,17548
1773445500000,237.27,237.55,235.47,235.58,8885.338,3627.26,5258.0779999999995,15009
1773446400000,235.57,236.87,232.93,236.39,12270.026,5309.011,6961.014999999999,23158
1773447300000,236.4,239.81,235.75,236.64,16267.793,8513.736,7754.056999999999,28674
1773448200000,236.64,237.89,233.61,233.8,12514.211,4619.891,7894.32,22313
1773449100000,233.8,235.2,233.27,233.68,9965.997,5178.43,4787.566999999999,16797
1773450000000,233.68,235.26,231.68,231.86,10452.759,4046.447,6406.312,17555
1773450900000,231.87,235.79,231.85,235.41,11854.047,7045.715,4808.332,19133
1773451800000,235.4,237.14,233.81,236.27,9795.852,4327.233,5468.619000000001,20462
1773452700000,236.27,238.24,235.76,236.74,7583.942,4103.21,3480.732,15637
1773453600000,236.74,238.87,236.4,237.7,11674.092,6196.824,5477.268000000001,20623
1773454500000,237.7,238.88,236.85,238.23,7875.35,4404.35,3471.0,14548
1773455400000,238.23,239.86,237.39,238.44,6684.853,3901.136,2783.717,17237
1773456300000,238.48,241.38,238.0,240.51,10185.421,6745.255,3440.166,23145
1773457200000,240.52,242.91,239.56,242.34,15759.786,8165.362,7594.424,29025
1773458100000,242.34,245.15,242.32,244.99,18334.269,9664.241,8670.028,34399
1773459000000,244.99,246.52,243.66,244.72,14585.773,6781.421,7804.351999999999,30033
1773459900000,244.71,245.18,243.12,243.34,9978.03,4357.305,5620.725,19848
1773460800000,243.34,243.38,241.74,242.34,8266.259,3977.547,4288.7119999999995,18152
1773461700000,242.34,244.76,241.96,244.59,6395.545,3638.617,2756.928,15465
1773462600000,244.58,244.87,242.9,243.18,5835.168,2570.047,3265.1209999999996,15979
1773463500000,243.17,243.58,241.71,242.93,6637.605,3023.162,3614.4429999999998,15598
1773464400000,242.9,245.03,242.62,244.74,6775.006,3400.608,3374.398,17491
1773465300000,244.74,245.63,242.51,244.0,9272.871,3964.027,5308.843999999999,19977
1773466200000,244.01,244.56,242.84,244.11,5084.667,2730.266,2354.4010000000003,13871
1773467100000,244.1,244.5,242.75,243.55,4202.719,2259.344,1943.375,11136
1773468000000,243.53,244.79,242.65,244.09,4785.533,2727.434,2058.099,12460
1773468900000,244.09,244.2,237.51,237.58,20967.73,7463.321,13504.409,32131
1773469800000,237.59,237.93,235.56,237.17,19759.282,9492.738,10266.544,30382
1773470700000,237.17,239.36,237.01,238.84,8256.142,4542.209,3713.933,15033
1773471600000,238.85,239.25,237.08,238.15,6584.415,3162.014,3422.401,14644
1773472500000,238.15,238.26,236.51,236.99,6297.857,2770.816,3527.041,12584
1773473400000,237.0,237.32,234.31,235.05,14304.235,4941.844,9362.391,19607
1773474300000,235.02,235.3,233.63,234.63,10580.098,5456.286,5123.812,17395
1773475200000,234.62,235.38,233.75,234.58,8506.56,4231.277,4275.282999999999,14017
1773476100000,234.57,235.84,234.16,235.21,5416.786,2744.902,2671.884,12173
1773477000000,235.2,236.52,234.96,236.1,5599.135,2733.09,2866.045,10617
1773477900000,236.11,239.35,235.74,238.64,12669.388,7555.888,5113.500000000001,18706
1773478800000,238.63,238.63,236.81,237.98,7933.716,3198.659,4735.057000000001,15103
1773479700000,237.98,238.55,235.59,236.32,7777.278,3699.878,4077.4,12254
1773480600000,236.31,236.65,234.2,235.45,9220.121,4098.605,5121.516,14834
1773481500000,235.45,236.65,234.52,235.96,5268.437,2542.978,2725.459,10645
1773482400000,235.96,236.59,235.44,235.83,2634.69,1303.091,1331.5990000000002,7831
1773483300000,235.84,235.85,232.81,233.71,8575.74,3315.79,5259.95,14132
1773484200000,233.72,235.02,233.27,234.76,5292.935,2931.789,2361.146,10230
1773485100000,234.77,235.12,234.31,234.66,3123.203,1500.391,1622.812,6595
1773486000000,234.65,235.87,234.06,234.6,6410.512,3441.035,2969.477,11329
1773486900000,234.6,234.62,233.2,233.65,5262.29,2070.828,3191.462,8322
1773487800000,233.68,235.09,232.86,234.99,5383.253,3270.56,2112.6929999999998,8164
1773488700000,234.99,235.58,233.61,235.21,5509.83,2562.35,2947.48,8526
1773489600000,235.22,236.52,234.97,235.42,6430.339,2624.022,3806.317,10625
1773490500000,235.41,235.5,234.81,235.01,2497.175,1309.661,1187.5140000000001,5070
1773491400000,235.01,235.57,233.38,234.62,6112.155,3209.377,2902.778,9740
1773492300000,234.63,237.11,234.63,236.11,6304.742,3439.11,2865.632,11190
1773493200000,236.12,237.62,235.73,237.09,6413.882,3906.405,2507.4769999999994,11481
1773494100000,237.09,237.89,236.53,237.52,6599.806,2914.357,3685.4489999999996,11056
1773495000000,237.52,237.52,234.72,234.77,5321.97,2305.969,3016.001,10389
1773495900000,234.76,235.34,234.0,235.17,7480.713,3674.529,3806.1839999999997,10444
1773496800000,235.18,236.69,235.13,235.45,6832.715,3719.144,3113.5710000000004,11501
1773497700000,235.44,236.0,235.12,235.4,2429.811,1235.739,1194.0720000000001,6502
1773498600000,235.4,235.64,233.71,234.33,7419.838,2926.196,4493.642,12769
1773499500000,234.33,235.76,234.22,235.07,4868.127,2980.614,1887.5130000000004,8228
1773500400000,235.08,235.64,234.02,235.04,4508.688,2180.038,2328.65,10613
1773501300000,235.05,235.56,234.55,235.31,2692.762,1275.806,1416.9560000000001,6226
1773502200000,235.31,235.58,233.35,233.58,10031.092,3865.743,6165.349,14997
1773503100000,233.58,234.1,233.19,233.71,3165.957,1795.182,1370.7749999999999,7258
1773504000000,233.71,234.84,232.41,234.47,10327.365,5389.045,4938.32,16234
1773504900000,234.47,235.69,234.47,235.35,3574.263,2121.715,1452.5479999999998,7865
1773505800000,235.36,237.86,235.21,237.04,13182.677,6960.11,6222.567,20120
1773506700000,237.04,237.78,236.15,236.46,6954.838,3845.915,3108.923,11816
1773507600000,236.45,237.65,235.66,237.56,3944.996,2169.245,1775.7510000000002,8017
1773508500000,237.58,240.79,237.58,238.29,20706.755,11174.676,9532.079000000002,28125
1773509400000,238.3,238.74,236.46,236.85,9060.082,3852.975,5207.107,13833
1773510300000,236.85,238.03,236.45,237.45,6020.207,3700.003,2320.204,9058
1773511200000,237.46,238.47,236.56,238.31,4447.817,2320.004,2127.813,8512
1773512100000,238.3,239.78,237.74,239.61,4849.44,2683.136,2166.3039999999996,8985
1773513000000,239.58,240.11,238.58,238.81,5873.793,2902.522,2971.2709999999997,10095
1773513900000,238.81,240.17,238.24,238.42,9998.591,4960.085,5038.506,11792
1773514800000,238.43,238.85,237.27,237.38,6214.867,2310.011,3904.856,9420
1773515700000,237.38,237.83,237.01,237.34,2664.902,1305.781,1359.121,6058
1773516600000,237.33,238.66,237.21,238.42,2709.062,1681.704,1027.358,6517
1773517500000,238.43,238.43,237.33,237.85,1767.831,894.039,873.7919999999999,4687
1773518400000,237.85,238.22,237.23,238.11,2333.695,1037.108,1296.5870000000002,5962
1773519300000,238.1,240.13,238.1,239.48,6059.295,3554.776,2504.5190000000002,9254
1773520200000,239.48,240.69,239.48,240.17,6062.758,2631.767,3430.991,10362
1773521100000,240.16,240.46,238.61,239.34,5160.82,2544.9,2615.9199999999996,10669
1773522000000,239.34,242.11,238.86,241.74,10321.964,5445.008,4876.956,14019
1773522900000,241.76,243.9,241.71,243.41,15244.702,7022.484,8222.217999999999,17963
1773523800000,243.39,244.89,242.27,244.5,10175.674,5975.144,4200.530000000001,13577
1773524700000,244.5,250.2,244.36,246.72,37312.476,22902.326,14410.150000000001,45070
1773525600000,246.73,248.66,244.63,245.24,15073.951,7213.892,7860.058999999999,24526
1773526500000,245.25,245.53,242.32,243.55,13500.511,6702.73,6797.781000000001,19019
1773527400000,243.55,244.12,242.0,243.1,6433.025,3825.526,2607.499,11764
1773528300000,243.1,244.42,242.74,243.84,3700.523,2111.152,1589.371,8976
1773529200000,243.83,247.17,243.79,245.19,10844.962,5263.692,5581.2699999999995,20977
1773530100000,245.19,249.08,244.47,248.14,14040.389,7160.754,6879.634999999999,23815
1773531000000,248.13,249.41,247.41,247.94,9828.898,5139.704,4689.1939999999995,19207
1773531900000,247.94,249.81,247.94,248.99,7006.117,3724.844,3281.273,15098
1773532800000,248.99,252.52,248.42,251.73,27926.605,15538.669,12387.936,44138
1773533700000,251.72,254.36,248.86,249.2,24041.249,11379.159,12662.09,41008
1773534600000,249.2,250.16,245.35,246.7,17924.972,7712.921,10212.051000000001,31067
1773535500000,246.7,250.4,246.31,249.84,11169.433,6270.967,4898.466000000001,20706
1773536400000,249.84,255.7,248.64,255.27,24259.802,12400.036,11859.766,42399
1773537300000,255.3,258.87,254.13,258.54,35292.964,18326.393,16966.571,57826
1773538200000,258.53,262.61,258.22,260.02,37622.858,18483.718,19139.14,66286
1773539100000,260.02,260.25,256.31,259.47,20385.904,9314.533,11071.371,42975
1773540000000,259.48,262.14,258.29,259.72,27026.379,13784.579,13241.800000000001,57142
1773540900000,259.71,259.76,256.73,257.02,13240.963,5753.0,7487.963,33788
1773541800000,257.01,260.73,256.93,260.53,11884.825,6801.888,5082.937000000001,26065
1773542700000,260.54,264.74,259.89,263.35,22577.371,11423.29,11154.080999999998,45938
1773543600000,263.38,268.0,263.27,267.85,35945.813,17735.095,18210.718,57788
1773544500000,267.85,268.78,266.24,268.2,21308.604,10007.566,11301.037999999999,40475
1773545400000,268.2,268.96,265.48,267.51,19679.28,9454.311,10224.969,39039
1773546300000,267.5,271.16,266.49,270.03,28031.426,15187.642,12843.784,47163
1773547200000,270.03,271.29,265.35,267.0,33622.379,15560.251,18062.128,61866
1773548100000,267.02,267.5,263.57,264.4,22820.742,9740.579,13080.162999999999,41094
1773549000000,264.43,268.33,262.51,268.1,26589.649,15543.656,11045.993,38371
1773549900000,268.1,268.44,264.63,266.89,15858.303,7679.804,8178.499,26841
1773550800000,266.89,268.14,265.12,267.79,11716.357,5385.819,6330.538,25457
1773551700000,267.79,269.95,266.11,266.25,17640.539,9825.615,7814.924000000001,32344
1773552600000,266.24,266.3,263.55,264.37,14086.334,6696.33,7390.004000000001,27743
1773553500000,264.37,264.57,260.91,261.1,20343.168,8273.008,12070.160000000002,32446
1773554400000,261.09,261.3,258.53,259.73,20671.493,9486.49,11185.002999999999,36516
1773555300000,259.73,260.05,257.92,258.95,11203.425,4913.309,6290.115999999999,24302
1773556200000,258.95,259.88,256.31,256.85,15575.337,6704.131,8871.205999999998,28812
1773557100000,256.84,257.15,255.58,256.43,14510.843,7547.242,6963.601000000001,24624
1773558000000,256.43,257.2,254.67,256.2,14306.881,7097.268,7209.612999999999,24915
1773558900000,256.21,258.18,256.12,257.65,10703.315,5941.358,4761.957,18987
1773559800000,257.66,259.4,256.57,258.35,15286.117,8035.767,7250.35,26653
1773560700000,258.36,258.87,256.68,258.05,9506.468,4693.194,4813.274,18365
1773561600000,258.05,261.78,258.05,261.56,18235.216,11163.658,7071.558000000001,29450
1773562500000,261.57,263.7,261.29,262.65,17822.787,7961.798,9860.989000000001,29249
1773563400000,262.64,263.75,262.05,263.75,9384.169,4949.714,4434.455,20992
1773564300000,263.75,266.64,263.0,266.38,16483.891,9681.11,6802.780999999999,28832
1773565200000,266.39,269.86,263.48,263.77,36100.24,17207.436,18892.803999999996,51104
1773566100000,263.77,267.21,263.59,265.49,16736.024,9224.087,7511.937000000002,27245
1773567000000,265.5,268.24,265.34,267.38,16258.674,7125.302,9133.372000000001,27685
1773567900000,267.38,267.67,264.02,264.81,16480.835,8400.141,8080.6939999999995,27641
1773568800000,264.82,267.43,264.58,266.68,10366.363,5759.063,4607.299999999999,23566
1773569700000,266.69,267.52,264.84,265.38,8454.818,3798.515,4656.303,19657
